fees_usdc,fill_price,fill_ts_ms,first_entry_or_reentry,gross_edge,label,leg,net_edge_after_cost,notional_usdc,preset_name,relationship_id,shares,slippage_cost_usdc,space_attribution_status,space_id,strategy_family,template_id,token_id,trade_id,violation_window_id
0.0,0.017,1778068807000,reentry,0.0095,RESEARCH-ONLY — exploratory_trade_surface,b,0.0095,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,58.8235294117647,0.0,context_space,sports_championship_conference_progression,nesting,,92156510891798873020497715268024772851858076229893943637545856397683791106647,6318534d7b574ab499ee4328debd95aa,496495ccfb0d1ef170db4101
0.0,0.0095,1778241607000,reentry,0.001,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,105.26315789473684,0.0,context_space,sports_championship_conference_progression,nesting,,70799758189725267592147252808427831117090382599571633897338944002834894241449,8425d680b79f45eeac9f7a87dbcbf80d,7e9edeffb74c3899a7293eb9
0.0,0.0085,1778241607000,reentry,0.001,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,117.6470588235294,0.0,context_space,sports_championship_conference_progression,nesting,,92156510891798873020497715268024772851858076229893943637545856397683791106647,3b1d57eb79e641c7b9e12ab8741ee5a5,7e9edeffb74c3899a7293eb9
0.0,0.0085,1778414407000,reentry,0.0055,RESEARCH-ONLY — exploratory_trade_surface,a,0.0055,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,117.6470588235294,0.0,context_space,sports_championship_conference_progression,nesting,,70799758189725267592147252808427831117090382599571633897338944002834894241449,4e9d1b55c6af4c33af013b9af137a89e,80f840cb28675fc7b54519a5
0.0,0.003,1778414407000,reentry,0.0055,RESEARCH-ONLY — exploratory_trade_surface,b,0.0055,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,333.3333333333333,0.0,context_space,sports_championship_conference_progression,nesting,,92156510891798873020497715268024772851858076229893943637545856397683791106647,cb713c651c194b1ba3cfc17c2f29d81a,80f840cb28675fc7b54519a5
0.0,0.0205,1766106007000,first,0.0015,RESEARCH-ONLY — exploratory_trade_surface,a,0.0015,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,48.78048780487805,0.0,context_space,sports_championship_conference_progression,nesting,,65745417184316471123701656851846948699220805945682138735308449338418068204083,bf972ed3a2884b51af358901c9c9dab5,1f2d30a8498d9a8c4e5d2a98
0.0,0.019,1766106007000,first,0.0015,RESEARCH-ONLY — exploratory_trade_surface,b,0.0015,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,52.63157894736842,0.0,context_space,sports_championship_conference_progression,nesting,,80564199933198063686735983682931201091805047291421501140508185910743468318376,23fccc5c8cbb4758b8109fac3cf594f5,1f2d30a8498d9a8c4e5d2a98
0.0,0.0385,1768352407000,reentry,0.0035,RESEARCH-ONLY — exploratory_trade_surface,a,0.0035,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,25.974025974025974,0.0,context_space,sports_championship_conference_progression,nesting,,65745417184316471123701656851846948699220805945682138735308449338418068204083,9b06dd76a0a94ce8b16e693c8adee830,724ef2f0e9678de2f467be4f
0.0,0.035,1768352407000,reentry,0.0035,RESEARCH-ONLY — exploratory_trade_surface,b,0.0035,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,28.571428571428573,0.0,context_space,sports_championship_conference_progression,nesting,,80564199933198063686735983682931201091805047291421501140508185910743468318376,5c89de7247a544f4b8b90b4dbb888514,724ef2f0e9678de2f467be4f
0.0,0.0255,1769605207000,reentry,0.004,RESEARCH-ONLY — exploratory_trade_surface,a,0.004,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,39.21568627450981,0.0,context_space,sports_championship_conference_progression,nesting,,65745417184316471123701656851846948699220805945682138735308449338418068204083,3c91dfd226ae4bfc9b5ea03991558673,d03e5f73972a8e48cf57833a
0.0,0.0215,1769605207000,reentry,0.004,RESEARCH-ONLY — exploratory_trade_surface,b,0.004,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,46.51162790697674,0.0,context_space,sports_championship_conference_progression,nesting,,80564199933198063686735983682931201091805047291421501140508185910743468318376,aaf01ea0e15c40f7ab42637f341cbdac,d03e5f73972a8e48cf57833a
0.0,0.0275,1769691607000,reentry,0.0075,RESEARCH-ONLY — exploratory_trade_surface,a,0.0075,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,36.36363636363637,0.0,context_space,sports_championship_conference_progression,nesting,,65745417184316471123701656851846948699220805945682138735308449338418068204083,891cc5aa6f9f4dd2a98cf792d2ddf2aa,5f08d4ce60f79d5f87807a73
0.0,0.02,1769691607000,reentry,0.0075,RESEARCH-ONLY — exploratory_trade_surface,b,0.0075,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,50.0,0.0,context_space,sports_championship_conference_progression,nesting,,80564199933198063686735983682931201091805047291421501140508185910743468318376,5d6ef215788742d5b95e98c7699cc1eb,5f08d4ce60f79d5f87807a73
0.0,0.032,1777165207000,reentry,0.0025,RESEARCH-ONLY — exploratory_trade_surface,a,0.0025,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,31.25,0.0,context_space,sports_championship_conference_progression,nesting,,65745417184316471123701656851846948699220805945682138735308449338418068204083,f895bdb93a4a40a3bc1072279c669aaf,242e74021440bc7d849e2896
0.0,0.0295,1777165207000,reentry,0.0025,RESEARCH-ONLY — exploratory_trade_surface,b,0.0025,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,33.898305084745765,0.0,context_space,sports_championship_conference_progression,nesting,,80564199933198063686735983682931201091805047291421501140508185910743468318376,751ffc6203414866a11b91d20ee49b3d,242e74021440bc7d849e2896
0.0,0.014,1777294807000,reentry,0.001,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,71.42857142857143,0.0,context_space,sports_championship_conference_progression,nesting,,65745417184316471123701656851846948699220805945682138735308449338418068204083,ab27d5f094d04a159ad1005e57414119,35e857f7d3a20a3ec532cac5
0.0,0.013,1777294807000,reentry,0.001,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,1.0,ultra_loose_diagnostic_surface,c59ce4101206b392aeae82caa975a822,76.92307692307692,0.0,context_space,sports_championship_conference_progression,nesting,,80564199933198063686735983682931201091805047291421501140508185910743468318376,de36ff032bb4431cbf44d1fe1c871a3b,35e857f7d3a20a3ec532cac5
0.0,0.105,1760144410000,first,0.01,RESEARCH-ONLY — exploratory_trade_surface,a,0.01,1.0,ultra_loose_diagnostic_surface,4d8e3f1dfa6859ea0a922dd6e3d3c163,9.523809523809524,0.0,context_space,sports_ranking_finish_position,nesting,,29725743828384026112095079361082994940901930932912573284486248321525587766137,1cf8d341d4d546b6a7447d6af5d66779,6d3b3c938b6ba0d9642c9f44
0.0,0.095,1760144410000,first,0.01,RESEARCH-ONLY — exploratory_trade_surface,b,0.01,1.0,ultra_loose_diagnostic_surface,4d8e3f1dfa6859ea0a922dd6e3d3c163,10.526315789473685,0.0,context_space,sports_ranking_finish_position,nesting,,51695045148799175684172272379992088967817952288318390606428003376915476428349,b3280cf31537417c82ab71c14c8152d2,6d3b3c938b6ba0d9642c9f44
