fees_usdc,fill_price,fill_ts_ms,first_entry_or_reentry,gross_edge,label,leg,net_edge_after_cost,notional_usdc,preset_name,relationship_id,shares,slippage_cost_usdc,space_attribution_status,space_id,strategy_family,template_id,token_id,trade_id,violation_window_id
0.0,0.02814,1765461607000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,1aa9571dbeaa496580efd7f5533d0a67,c20dc8304382fc0dd383afdc
0.0,0.039195,1765465207000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,cb98bd3bd5734acba367821935110011,f1fd8efa2df92114c6d87794
0.0,0.02814,1765465207000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,b0ba38d361a6425d8aaa57c10326866d,f1fd8efa2df92114c6d87794
0.0,0.039195,1765468807000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,4a2c3c5400e4417a9ba2cb3710ad3440,c108ee3a0882c566143c7083
0.0,0.02814,1765468807000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,9006bfbc306f4a8b906b34bc096cb5f5,c108ee3a0882c566143c7083
0.0,0.039195,1765472407000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,3d11e12f3a2946d7a626a78be382b262,419ad19b06e7d94e130d0d6a
0.0,0.02814,1765472407000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,194beb2584854e8eb27a53ff5a0f4789,419ad19b06e7d94e130d0d6a
0.0,0.039195,1765476007000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,c391bca0062c4381b9c8de358b446cf7,e624ca7cb1ac218d5c932460
0.0,0.02814,1765476007000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,2671d0d59e1141fab8b65308f6486dd8,e624ca7cb1ac218d5c932460
0.0,0.039195,1765479607000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,cb087d842386497fafb54e062a17a6f7,672c7620f57fa448f4277f64
